Useless,Price
127549,600000
127550,970000
127551,1215000
127552,2100000
127553,790000
127554,841500
127555,640000
127556,720000
127557,330000
127558,1835000
127559,719000
127560,6275000
127561,995000
127562,1360000
127563,2300000
127564,857600
127565,1600000
127566,650000
127567,727000
127568,1300000
127569,2000000
127570,535000
127571,549500
127572,1135000
127573,700000
127574,810000
127575,970000
127576,460000
127577,947500
127578,725000
127579,1050000
127580,930000
127581,603000
127582,1275000
127583,1220000
127584,1151000
127585,695000
127586,499000
127587,610000
127588,695000
127589,655000
127590,2000000
127591,1195000
127592,665000
127593,850000
127594,600000
127595,1400000
127596,357000
127597,1039000
127598,650000
127599,2600000
127600,2390000
127601,1070000
127602,216428
127603,2575000
127604,736000
127605,1450000
127606,1250000
127607,775000
127608,763060
127609,1100000
127610,1515000
127611,2300000
127612,560000
127613,908000
127614,170000
127615,345450
127616,338000
127617,495000
127618,385000
127619,551000
127620,685000
127621,432000
127622,435000
127623,609000
127624,458000
127625,355000
127626,595000
127627,659000
127628,204000
127629,365000
127630,182500
127631,380000
127632,500000
127633,700000
127634,402000
127635,425000
127636,429000
127637,130000
127638,348000
127639,156000
127640,815000
127641,222500
127642,213000
127643,490000
127644,800000
127645,365000
127646,252000
127647,690000
127648,570000
127649,605000
127650,407000
127651,369000
127652,319000
127653,545000
127654,310000
127655,247500
127656,339400
127657,497800
127658,532500
127659,450000
127660,500000
127661,350000
127662,270000
127663,514500
127664,185000
127665,375000
127666,649000
127667,1315000
127668,1180000
127669,659000
127670,629000
127671,995000
127672,750000
127673,780000
127674,460000
127675,615000
127676,970000
127677,525000
127678,799000
127679,300000
127680,615000
127681,720000
127682,327500
127683,985000
127684,465000
127685,610000
127686,530000
127687,400000
127688,611000
127689,560000
127690,476500
127691,660000
127692,522500
127693,950000
127694,637000
127695,465000
127696,630000
127697,730000
127698,509000
127699,907000
127700,700000
127701,800000
127702,800500
127703,482000
127704,567500
127705,775000
127706,676000
127707,915000
127708,761000
127709,435000
127710,550000
127711,600000
127712,816000
127713,745000
127714,1650000
127715,646500
127716,490000
127717,524900
127718,400000
127719,625000
127720,575000
127721,620000
127722,1250000
127723,540000
127724,571500
127725,435000
127726,825000
127727,555000
127728,450000
127729,703000
127730,679000
127731,679000
127732,1250000
127733,650000
127734,625000
127735,256000
127736,482000
127737,267000
127738,447900
127739,500000
127740,465000
127741,455000
127742,700000
127743,470000
127744,482500
127745,252500
127746,380000
127747,574900
127748,704000
127749,485000
127750,1587000
127751,487000
127752,634000
127753,539900
127754,550000
127755,712500
127756,325000
127757,550000
127758,460000
127759,562000
127760,345000
127761,571500
127762,445000
127763,641000
127764,959000
127765,765000
127766,673000
127767,460000
127768,1060000
127769,1200000
127770,859000
127771,505000
127772,490000
127773,665000
127774,800000
127775,955000
127776,480000
127777,650000
127778,1175000
127779,505000
127780,665000
127781,1800000
127782,500000
127783,519000
127784,334900
127785,445000
127786,762000
127787,240000
127788,761000
127789,730000
127790,480000
127791,441000
127792,837000
127793,561000
127794,525000
127795,449000
127796,320000
127797,374000
127798,340000
127799,459000
127800,477000
127801,840000
127802,450000
127803,450000
127804,440000
127805,839000
127806,439000
127807,391000
127808,380000
127809,322246
127810,507000
127811,506000
127812,524900
127813,532000
127814,359000
127815,370000
127816,442000
127817,305000
127818,540000
127819,580000
127820,510000
127821,820000
127822,596500
127823,450000
127824,593000
127825,460100
127826,425000
127827,595000
127828,666700
127829,417500
127830,825000
127831,281000
127832,735000
127833,473000
127834,672000
127835,290000
127836,375000
127837,393000
127838,995000
127839,425000
127840,750000
127841,339000
127842,530000
127843,550000
127844,790000
127845,699900
127846,552000
127847,460000
127848,549000
127849,640000
127850,555000
127851,450000
127852,490000
127853,282500
127854,465000
127855,419000
127856,625000
127857,367000
127858,195000
127859,163000
127860,441000
127861,465000
127862,314500
127863,330000
127864,395000
127865,354000
127866,630000
127867,305000
127868,391000
127869,336000
127870,458000
127871,279900
127872,530000
127873,365000
127874,370000
127875,375000
127876,350000
127877,579000
127878,375000
127879,639000
127880,515000
127881,450000
127882,323000
127883,465000
127884,460000
127885,165000
127886,310000
127887,512555
127888,500000
127889,687000
127890,490000
127891,450000
127892,350000
127893,360000
127894,310000
127895,424000
127896,360000
127897,350000
127898,620000
127899,424900
127900,615000
127901,337000
127902,560000
127903,500000
127904,315000
127905,373500
127906,420000
127907,320100
127908,400000
127909,355000
127910,345000
127911,492000
127912,292000
127913,235000
127914,410000
127915,677000
127916,480000
127917,720000
127918,330000
127919,500000
127920,315000
127921,419000
127922,590000
127923,300000
127924,157000
127925,224175
127926,840000
127927,2880000
127928,1150000
127929,1575000
127930,416000
127931,1303000
127932,685000
127933,630000
127934,1250000
127935,1850000
127936,601000
127937,490000
127938,501000
127939,545000
127940,970000
127941,1150000
127942,1150000
127943,795000
127944,1680000
127945,1228000
127946,668500
127947,705000
127948,750000
127949,700000
127950,770000
127951,620000
127952,4200000
127953,650000
127954,1000000
127955,662000
127956,768000
127957,1460000
127958,778000
127959,725000
127960,960000
127961,820000
127962,850000
127963,959000
127964,1075000
127965,726000
127966,695000
127967,1747250
127968,1385000
127969,1000000
127970,600000
127971,1025000
127972,546500
127973,1120000
127974,630000
127975,494500
127976,565000
127977,842500
127978,860000
127979,650817.51
127980,680000
127981,750000
127982,348000
127983,600000
127984,535000
127985,1425000
127986,1777500
127987,701000
127988,459000
127989,740000
127990,953000
127991,550000
127992,861000
127993,795000
127994,530000
127995,825000
127996,860000
127997,730000
127998,650000
127999,585000
128000,635000
128001,480000
128002,690000
128003,459000
128004,440000
128005,640000
128006,718900
128007,555000
128008,640000
128009,435000
128010,569000
128011,556000
128012,647000
128013,700000
128014,524500
128015,685000
128016,1685000
128017,805000
128018,522000
128019,715000
128020,645000
128021,1225000
128022,761500
128023,1125000
128024,695000
128025,580000
128026,710000
128027,715000
128028,760000
128029,560000
128030,560000
128031,800000
128032,1000000
128033,552250
128034,600000
128035,499900
128036,440000
128037,550000
128038,395000
128039,529000
128040,755000
128041,826000
128042,570000
128043,581000
128044,759000
128045,539900
128046,700000
128047,410000
128048,1350000
128049,655000
128050,1300000
128051,480500
128052,600000
128053,585000
128054,550000
128055,825000
128056,965000
128057,495000
128058,572000
128059,575000
128060,730000
128061,450000
128062,885000
128063,550000
128064,715000
128065,930000
128066,480000
128067,585000
128068,660000
128069,670000
128070,449900
128071,1001100
128072,645000
128073,335000
128074,483500
128075,490000
128076,720000
128077,750000
128078,505000
128079,401000
128080,860000
128081,1001000
128082,530000
128083,450000
128084,541000
128085,148000
128086,424000
128087,339000
128088,154844
128089,208000
128090,209900
128091,232900
128092,415000
128093,240000
128094,322500
128095,314000
128096,232000
128097,379900
128098,360000
128099,426000
128100,385000
128101,299000
128102,162000
128103,246000
128104,290000
128105,197000
128106,281000
128107,239900
128108,270000
128109,148900
128110,375000
128111,362000
128112,365000
128113,370000
128114,368000
128115,114900
128116,155000
128117,325000
128118,374000
128119,330000
128120,175000
128121,180500
128122,275000
128123,206088
128124,385000
128125,397522
128126,187000
128127,240000
128128,169000
128129,150000
128130,163000
128131,419500
128132,353000
128133,320000
128134,399900
128135,370000
128136,190000
128137,183000
128138,188000
128139,330000
128140,185000
128141,365000
128142,214000
128143,375000
128144,256000
128145,190000
128146,447900
128147,319900
128148,289900
128149,243000
128150,294900
128151,160000
128152,433000
128153,170000
128154,382500
128155,315000
128156,283000
128157,320000
128158,305500
128159,442000
128160,455000
128161,565000
128162,412000
128163,425000
128164,300000
128165,700000
128166,351000
128167,385000
128168,450000
128169,557000
128170,436000
128171,360000
128172,355000
128173,450000
128174,425000
128175,682080
128176,532000
128177,309000
128178,395000
128179,449000
128180,365000
128181,550000
128182,600000
128183,259000
128184,569000
128185,425000
128186,320000
128187,650000
128188,440000
128189,601000
128190,355000
128191,355000
128192,385000
128193,460000
128194,424000
128195,497000
128196,375000
128197,172600
128198,265000
128199,125000
128200,202000
128201,215000
128202,220000
128203,240000
128204,393000
128205,230000
128206,371500
128207,271000
128208,240000
128209,205000
128210,425000
128211,278900
128212,472000
128213,315000
128214,371000
128215,368500
128216,277900
128217,234900
128218,425000
128219,280000
128220,319250
128221,383000
128222,245000
128223,323000
128224,236000
128225,350000
128226,355000
128227,275000
128228,462000
128229,418650
128230,342000
128231,485000
128232,485500
128233,540000
128234,614000
128235,365000
128236,480000
128237,217500
128238,327000
128239,339000
128240,234900
128241,965000
128242,325000
128243,265000
128244,390000
128245,580000
128246,388000
128247,395000
128248,395000
128249,450000
128250,239000
128251,490000
128252,445000
128253,492000
128254,299900
128255,383000
128256,452000
128257,362000
128258,332500
128259,349900
128260,590000
128261,250000
128262,425000
128263,336000
128264,334900
128265,216900
128266,355000
128267,205000
128268,265000
128269,300000
128270,273000
128271,237500
128272,225000
128273,335000
128274,212000
128275,272500
128276,452000
128277,289900
128278,429900
128279,562000
128280,286000
128281,355000
128282,189000
128283,465000
128284,322500
128285,298500
128286,238000
128287,295900
128288,270000
128289,595000
128290,439900
128291,438000
128292,110000
128293,320000
128294,247000
128295,230000
128296,101000
128297,185000
128298,265000
128299,176000
128300,160000
128301,325000
128302,226250
128303,220500
128304,265000
128305,258000
128306,193000
128307,170000
128308,215000
128309,269900
128310,184000
128311,163000
128312,179000
128313,168500
128314,148000
128315,260000
128316,135000
128317,6500000
128318,1875000
128319,1680000
128320,1825000
128321,1950000
128322,1310000
128323,930000
128324,804000
128325,610000
128326,740000
128327,730000
128328,699000
128329,810000
128330,310000
128331,606000
128332,525000
128333,645000
128334,674000
128335,513000
128336,420000
128337,625000
128338,355100
128339,334000
128340,629000
128341,285000
128342,595000
128343,140000
128344,134900
128345,144900
128346,157500
128347,119000
128348,74900
128349,145000
128350,152000
128351,100000
128352,115000
128353,89250
128354,75000
128355,214000
128356,225000
128357,229900
128358,130000
128359,130000
128360,571900
128361,635000
128362,620000
128363,375000
128364,550000
128365,319000
128366,565000
128367,387900
128368,208000
128369,150000
128370,212500
128371,220000
128372,204000
128373,115000
128374,335000
128375,269900
128376,412500
128377,429000
128378,264500
128379,264900
128380,277000
128381,266500
128382,179900
128383,184000
128384,170000
128385,187900
128386,170000
128387,260000
128388,490000
128389,509900
128390,518000
128391,110000
128392,215000
128393,221000
128394,320000
128395,264000
128396,225000
128397,269000
128398,321500
128399,174900
128400,584550
128401,419500
128402,479000
128403,372000
128404,240000
128405,374352
128406,210000
128407,556500
128408,624000
128409,360000
128410,410000
128411,375000
128412,477500
128413,289900
128414,390000
128415,414900
128416,225000
128417,507257
128418,219000
128419,420000
128420,475000
128421,322500
128422,359000
128423,325000
128424,170000
128425,110000
128426,185000
128427,630000
128428,139900
128429,140000
128430,400000
128431,60900
128432,245000
128433,284500
128434,155000
128435,435000
128436,202000
128437,195000
128438,214900
128439,114000
128440,93000
128441,220000
128442,265000
128443,274000
128444,140000
